,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
40,Louisiana Tech,Q1 2:59,2,10,Rush,60,-2,No Huddle-Shotgun #5 B.Baker rush right for 2 yards loss to the DEL42 (#18 J.Kolagbodi),401757295172,0,3
41,Louisiana Tech,Q1 2:59,3,12,Penalty,58,5,No Huddle-Shotgun #5 B.Baker pass incomplete short right to #15 D.Pierro thrown to DEL30 PENALTY DEL Offside (#11 J.Yelbert Jr.) 5 yards from DEL42 to DEL37. NO PLAY,401757295176,0,3
42,Louisiana Tech,Q1 0:6,3,7,Rushing Touchdown,63,37,"No Huddle-Shotgun #4 C.Thevenin rush left for 37 yards gain to the DEL00 TOUCHDOWN, clock 00:06, 1ST DOWN #43 D.Henderson kick attempt good (H: #48 J.Chance, LS: #41 E.Burch)",401757295180,7,3
43,Delaware,Q1 0:6,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the DEL00, Touchback",401757295187,7,3
44,Delaware,Q1 0:6,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the DEL00, Touchback",401757295187,7,3
45,Delaware,Q1 0:6,1,10,Pass Reception,75,28,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #8 N.Laboy caught at DEL30, for 28 yards to the TECH47 (#3 K.Carter), 1ST DOWN",401757295190,3,7
46,Delaware,Q1 0:0,1,10,End Period,75,28,End of 1st quarter.,401757295197,3,7
47,Delaware,Q2 15:0,1,10,Rush,47,-1,No Huddle-Shotgun #27 J.Silver rush middle for 1 yard loss to the TECH48 (#22 J.Mayfield),401757295201,3,7
48,Delaware,Q2 15:0,2,11,Rush,48,8,"No Huddle-Shotgun #27 J.Silver rush left for 8 yards gain to the TECH40 (#17 A.Butler), out of bounds",401757295207,3,7
49,Delaware,Q2 15:0,3,3,Pass Reception,40,4,"No Huddle-Shotgun #4 N.Minicucci pass complete short left to #0 M.Patterson caught at TECH38, for 4 yards to the TECH36 (#1 M.Richard), 1ST DOWN",401757295211,3,7
50,Delaware,Q2 15:0,1,10,Rush,36,1,No Huddle-Shotgun #27 J.Silver rush middle for 1 yard gain to the TECH35 (#9 M.Mason),401757295216,3,7
51,Delaware,Q2 15:0,2,9,Pass Incompletion,35,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete deep right to #18 S.Wilson thrown to TECH09,401757295220,3,7
52,Delaware,Q2 15:0,3,9,Pass Reception,35,9,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #18 S.Wilson caught at TECH26, for 9 yards to the TECH26 (#11 C.Woods), 1ST DOWN",401757295223,3,7
53,Delaware,Q2 15:0,1,10,Pass Reception,26,2,"No Huddle-Shotgun #4 N.Minicucci pass complete short left to #0 M.Patterson caught at TECH28, for 2 yards to the TECH24 (#11 C.Woods; #22 J.Mayfield)",401757295228,3,7
