,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
148,Louisiana Tech,Q4 6:39,2,6,Rush,22,2,No Huddle-Shotgun #2 T.Kukuk rush middle for 2 yards gain to the LTU24 (#7 D.Wesolak),401757314636,35,30
149,Louisiana Tech,Q4 6:39,3,4,Pass Reception,24,17,"No Huddle-Shotgun #2 T.Kukuk pass complete short middle to #84 E.Finley caught at LTU41, for 17 yards to the LTU41 (#29 C.Ford), 1ST DOWN",401757314640,35,30
150,Louisiana Tech,Q4 6:39,1,10,Rush,41,1,No Huddle-Shotgun #0 A.Burnette rush middle for 1 yard gain to the LTU42 (#91 T.Brantley; #6 J.Lloyd),401757314645,35,30
151,Louisiana Tech,Q4 3:44,2,9,Rushing Touchdown,42,58,"T. Kukuk run for 58 yds, for a TD (K. Kent KICK)",401757314650,42,30
152,Missouri State,Q4 3:44,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314657,42,30
153,Missouri State,Q4 3:44,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314657,42,30
154,Missouri State,Q4 3:44,1,10,Pass Incompletion,75,0,Shotgun #12 J.Clark pass incomplete deep left to #85 D.Hipp thrown to LTU50,401757314660,30,42
155,Missouri State,Q4 3:44,2,10,Penalty,75,13,"No Huddle-Shotgun #12 J.Clark pass incomplete short left to #5 J.BlackStrain thrown to MSU35, 1ST DOWN, PENALTY LTU Pass Interference (#11 C.Woods) 13 yards from MSU25 to MSU38, 1ST DOWN. NO PLAY",401757314663,30,42
156,Missouri State,Q4 3:44,1,10,Pass Reception,62,5,"No Huddle-Shotgun #12 J.Clark pass complete short left to #5 J.BlackStrain caught at MSU43, for 5 yards to the MSU43 (#11 C.Woods)",401757314667,30,42
157,Missouri State,Q4 3:1,2,5,Pass Interception Return,57,21,"No Huddle-Shotgun #12 J.Clark pass intercepted by #6 J.Foster at LTU36, End Of Play",401757314672,30,42
158,Louisiana Tech,Q4 3:1,1,10,Rush,36,0,No Huddle-Shotgun #2 T.Kukuk rush middle for 0 yards to the LTU36 (#6 J.Lloyd),401757314677,42,30
159,Louisiana Tech,Q4 2:53,2,10,Rush,36,2,No Huddle-Shotgun #0 A.Burnette rush middle for 2 yards gain to the LTU38 (#6 J.Lloyd; #91 T.Brantley),401757314681,42,30
160,Missouri State,Q4 2:53,1,10,Timeout,36,0,"Timeout Missouri State, clock 02:53",401757314683,30,42
161,Louisiana Tech,Q4 2:47,3,8,Penalty,38,5,No Huddle-Shotgun #2 T.Kukuk pass incomplete short right to #1 D.Gandy thrown to MSU43 PENALTY MSU Offside (#31 C.Roy) 5 yards from LTU38 to LTU43. NO PLAY,401757314686,42,30
162,Missouri State,Q4 2:47,2,10,Timeout,36,0,"Timeout Missouri State, clock 02:47",401757314688,30,42
163,Louisiana Tech,Q4 2:47,3,3,Rush,43,4,"No Huddle-Shotgun #0 A.Burnette rush left for 4 yards gain to the LTU47 (#90 S.Smithson), 1ST DOWN",401757314691,42,30
164,Louisiana Tech,Q4 2:0,1,10,Rush,47,-2,Kneel down by #2 T.Kukuk at LTU45 for loss of 2 yards,401757314695,42,30
165,Louisiana Tech,Q4 2:0,3,3,Timeout,43,0,"Timeout Louisiana Tech, clock 02:00",401757314697,42,30
166,Louisiana Tech,Q4 2:0,2,12,Rush,45,-1,Kneel down by #2 T.Kukuk at LTU44 for loss of 1 yard,401757314699,42,30
167,Louisiana Tech,Q4 2:0,3,13,Rush,44,-1,Kneel down by #2 T.Kukuk at LTU43 for loss of 1 yard,401757314702,42,30
168,Louisiana Tech,Q4 0:0,3,13,End of Game,44,-1,End of 4th quarter.,401757314707,42,30
