,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
104,Louisiana Tech,Q3 9:18,1,10,Kickoff,65,23,(09:23) #49 C.Pavon kickoff 65 yards to the LAT00 #1 D.Gandy return 23 yards to the LAT23 (#29 L.Smith),401757290471,7,27
105,Louisiana Tech,Q3 9:6,1,10,Pass Reception,23,0,"(09:14) #5 B.Baker pass complete short left to #11 J.Mickens caught at LAT20, for 0 yards to the LAT23 (#7 E.Allen)",401757290476,27,7
106,Louisiana Tech,Q3 8:43,2,10,Pass Incompletion,23,0,(08:43) #5 B.Baker pass incomplete short right to #18 M.Jackson thrown to LAT30,401757290481,27,7
107,Louisiana Tech,Q3 8:34,3,10,Rush,23,23,"(08:40) #22 O.Wiggins rush left for 23 yards gain to the LAT46 (#20 D.Wilson), 1ST DOWN",401757290484,27,7
108,Louisiana Tech,Q3 8:2,1,10,Rush,46,5,(08:06) #22 O.Wiggins rush left for 5 yards gain to the SHU49 (#8 C.Johnson),401757290488,27,7
109,Louisiana Tech,Q3 7:32,2,5,Pass Reception,51,6,"(07:43) #5 B.Baker pass complete short middle to #84 E.Finley caught at SHU45, for 6 yards to the SHU43 (#8 C.Johnson; #3 T.Harris), 1ST DOWN",401757290492,27,7
110,Louisiana Tech,Q3 6:54,1,10,Pass Reception,57,23,"(07:09) #5 B.Baker pass complete short right to #84 E.Finley caught at SHU31, for 23 yards to the SHU20 (#3 T.Harris), 1ST DOWN",401757290497,27,7
111,Louisiana Tech,Q3 6:19,1,10,Rush,80,4,(06:28) Shotgun #5 B.Baker rush middle for 4 yards gain to the SHU16 (#33 Z.Lawton),401757290502,27,7
112,Louisiana Tech,Q3 5:53,2,6,Rushing Touchdown,84,16,"(05:54) Shotgun #22 O.Wiggins rush left for 16 yards gain to the SHU00 TOUCHDOWN, clock 05:53, 1ST DOWN #43 D.Henderson kick attempt good (H: #48 J.Chance, LS: #41 E.Burch)",401757290506,35,7
113,Sam Houston,Q3 5:53,1,10,Kickoff,35,-65,"(05:53) #48 J.Chance kickoff 65 yards to the SHU00, Touchback",401757290513,34,7
114,Sam Houston,Q3 5:53,1,10,Touchback,100,25,"(05:53) #48 J.Chance kickoff 65 yards to the SHU00, Touchback",401757290513,34,7
115,Sam Houston,Q3 5:39,1,10,Pass Reception,75,7,"(05:50) No Huddle-Shotgun #10 H.Watson pass complete short right to #21 E.Green caught at SHU23, for 7 yards to the SHU32, out of bounds at SHU32",401757290516,7,34
116,Sam Houston,Q3 5:1,2,3,Rush,68,0,(05:18) No Huddle-Shotgun #21 E.Green rush left for 0 yards to the SHU32 (#97 C.Davis; #42 S.Leota),401757290521,7,34
117,Sam Houston,Q3 4:30,3,3,Pass Incompletion,68,0,(04:33) No Huddle-Shotgun #10 H.Watson pass incomplete short right to #21 E.Green thrown to SHU35 QB hurried by #42 S.Leota,401757290525,7,34
118,Sam Houston,Q3 4:30,3,3,Timeout,68,0,"Timeout Sam Houston, clock 04:30",401757290530,7,34
119,Sam Houston,Q3 4:24,4,3,Punt,68,0,(04:26) #35 C.Gerrand punt 34 yards to the LAT34 fair catch by #3 D.Latulas at LAT34,401757290528,7,34
120,Louisiana Tech,Q3 4:14,1,10,Pass Reception,34,26,"(04:21) Shotgun #5 B.Baker pass complete short left to #2 T.Kukuk caught at LAT28, for 26 yards to the SHU40 (#0 A.Edwards Jr.), out of bounds, 1ST DOWN",401757290533,34,7
121,Louisiana Tech,Q3 3:52,1,10,Rush,60,15,"(03:57) Shotgun #4 C.Thevenin rush left for 15 yards gain to the SHU25 (#0 A.Edwards Jr.; #3 T.Harris), out of bounds, 1ST DOWN",401757290538,34,7
122,Louisiana Tech,Q3 3:25,1,10,Rushing Touchdown,75,25,"(03:29) Shotgun #4 C.Thevenin rush middle for 25 yards gain to the SHU00 TOUCHDOWN, clock 03:25, 1ST DOWN, PENALTY SHU Illegal Use Of Hands (#55 C.Adams) 10 yards from SHU00 to SHU03, 1ST DOWN #43 D.Henderson kick attempt good (H: #48 J.Chance, LS: #41 E.Burch)",401757290543,41,7
123,Sam Houston,Q3 3:25,1,10,Kickoff,45,0,"(03:25) #43 D.Henderson kickoff 40 yards to the SHU15, out of bounds at SHU15",401757290553,41,7
124,Sam Houston,Q3 3:13,1,10,Rushing Touchdown,80,80,"(03:20) No Huddle-Shotgun #21 E.Green rush left for 80 yards gain to the LAT00 TOUCHDOWN, clock 03:13, 1ST DOWN #49 C.Pavon kick attempt good (H: #81 N.Ottomanelli, LS: #46 C.Whitington)",401757290560,14,41
125,Louisiana Tech,Q3 3:8,1,10,Kickoff,65,19,(03:11) #49 C.Pavon kickoff 65 yards to the LAT00 #1 D.Gandy return 19 yards to the LAT19 (#29 L.Smith),401757290567,14,41
126,Louisiana Tech,Q3 3:8,1,10,Timeout,19,0,"Timeout Louisiana Tech, clock 03:08",401757290574,41,14
127,Louisiana Tech,Q3 3:0,1,10,Rush,19,7,(03:03) Shotgun #4 C.Thevenin rush middle for 7 yards gain to the LAT26 (#5 J.Stanford),401757290572,41,14
128,Louisiana Tech,Q3 2:35,2,3,Pass Incompletion,26,0,(02:35) Shotgun #5 B.Baker pass incomplete short middle to #1 D.Gandy thrown to LAT37,401757290577,41,14
129,Louisiana Tech,Q3 2:27,3,3,Rush,26,3,"(02:31) Shotgun #22 O.Wiggins rush middle for 3 yards gain to the LAT29 (#23 A.Sargent), 1ST DOWN",401757290580,41,14
130,Louisiana Tech,Q3 1:52,1,10,Rush,29,5,(01:59) Shotgun #22 O.Wiggins rush middle for 5 yards gain to the LAT34 (#5 J.Stanford; #9 J.Arnold),401757290584,41,14
131,Louisiana Tech,Q3 1:23,2,5,Pass Incompletion,34,0,(01:26) Shotgun #5 B.Baker pass incomplete short middle to #18 M.Jackson thrown to LAT45,401757290588,41,14
132,Louisiana Tech,Q3 1:11,3,5,Pass Reception,34,-1,"(01:23) Shotgun #5 B.Baker pass complete short right to #4 C.Thevenin caught at LAT30, for 1 yard loss to the LAT33 (#8 C.Johnson)",401757290591,41,14
133,Louisiana Tech,Q3 0:29,4,6,Punt Return,33,4,(00:34) #48 J.Chance punt 51 yards to the SHU16 #80 T.Burns Jr. return 4 yards to the SHU20 (#35 C.Watson; #23 A.Jackson Jr.),401757290596,41,14
134,Sam Houston,Q3 0:29,1,10,Rush,80,0,(00:29) No Huddle-Shotgun #21 E.Green rush left for 0 yards to the SHU20 (#9 M.Mason; #94 E.Oguns),401757290602,14,41
135,Sam Houston,Q3 0:0,1,10,End Period,20,-60,End of 3rd quarter.,401757290608,14,41
136,Sam Houston,Q4 15:0,2,10,Pass Incompletion,80,0,No Huddle-Shotgun #10 H.Watson pass incomplete short left to #80 T.Burns Jr. thrown to SHU35 broken up by #4 K.Franklin,401757290612,14,41
137,Sam Houston,Q4 15:0,3,10,Pass Incompletion,80,0,No Huddle-Shotgun #10 H.Watson pass incomplete short right to #6 G.O'Neill thrown to SHU30,401757290617,14,41
138,Sam Houston,Q4 15:0,3,10,Penalty,80,5,PENALTY SHU Delay Of Game (#10 H.Watson) 5 yards from SHU20 to SHU15. NO PLAY,401757290620,14,41
139,Sam Houston,Q4 15:0,3,15,Rush,85,25,"No Huddle-Shotgun #10 H.Watson rush middle for 25 yards gain to the SHU40, End Of Play, 1ST DOWN",401757290623,14,41
140,Sam Houston,Q4 15:0,1,10,Rush,60,45,"No Huddle-Shotgun #21 E.Green rush middle for 45 yards gain to the LAT15 (#6 T.Averhart; #2 J.Cobbs), 1ST DOWN",401757290628,14,41
