,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
34,Louisiana Tech,Q1 2:23,1,10,Rush,3,1,(02:28) No Huddle-Shotgun #4 C.Thevenin rush middle for 1 yard gain to the LAT04 (#44 P.McKenna; #92 D.Dalton),401752953146,0,7
35,Louisiana Tech,Q1 1:39,2,9,Penalty,4,2,PENALTY LAT Delay Of Game (#7 E.Bullock) 2 yards from LAT04 to LAT02. NO PLAY,401752953150,0,7
36,Louisiana Tech,Q1 1:29,2,11,Penalty,2,10,"(01:29) No Huddle-Shotgun #7 E.Bullock pass incomplete deep right to #1 D.Gandy thrown to LAT25 PENALTY WSU Holding (#2 C.Humphrey) 10 yards from LAT02 to LAT12, 1ST DOWN. NO PLAY",401752953153,0,7
37,Louisiana Tech,Q1 1:19,1,10,Sack,12,-6,(01:24) No Huddle-Shotgun #7 E.Bullock sacked for loss of 6 yards to the LAT06 (#98 M.Ta'ase),401752953157,0,7
38,Louisiana Tech,Q1 0:38,2,16,Pass Reception,6,4,"(00:44) No Huddle-Shotgun #7 E.Bullock pass complete short middle to #84 E.Finley caught at LAT10, for 4 yards to the LAT10 (#23 M.Durrance)",401752953161,0,7
39,Louisiana Tech,Q1 0:0,2,16,End Period,6,4,End of 1st quarter.,401752953168,0,7
40,Louisiana Tech,Q2 14:57,3,12,Pass Incompletion,10,0,(15:00) No Huddle-Shotgun #7 E.Bullock pass incomplete short left to #4 C.Thevenin thrown to LAT06,401752953172,0,7
41,Louisiana Tech,Q2 14:38,4,12,Punt Return,10,58,(14:56) #48 J.Chance punt 65 yards to the WSU25 #0 T.Freeman return 58 yards to the LAT17 (#41 E.Burch),401752953177,0,7
42,Washington State,Q2 14:26,1,10,Pass Reception,17,7,"(14:37) Shotgun #4 Z.Eckhaus pass complete short right to #18 J.Meredith caught at LAT16, for 7 yards to the LAT10 (#17 A.Butler)",401752953183,7,0
43,Washington State,Q2 14:11,2,3,Rush,10,2,(14:13) No Huddle-Shotgun #9 K.Vorhees rush left for 2 yards gain to the LAT08 (#1 M.Richard; #7 J.Shelby Jr.),401752953188,7,0
44,Washington State,Q2 13:27,3,1,Rush,8,0,(13:33) Shotgun #9 K.Vorhees rush middle for 0 yards to the LAT08 (#22 J.Mayfield; #9 M.Mason),401752953192,7,0
45,Washington State,Q2 12:50,4,1,Rush,8,1,"(12:54) #4 Z.Eckhaus rush middle for 1 yard gain to the LAT07 (#97 C.Davis), 1ST DOWN",401752953196,7,0
46,Washington State,Q2 12:15,1,7,Pass Incompletion,7,0,(12:17) Shotgun #4 Z.Eckhaus pass incomplete short right to #18 J.Meredith thrown to LAT05,401752953200,7,0
47,Washington State,Q2 12:11,2,7,Rushing Touchdown,7,7,"(12:15) Shotgun #4 Z.Eckhaus rush left for 7 yards gain to the LAT00 TOUCHDOWN, clock 12:11 #38 J.Stevens kick attempt good (H: #98 R.Harris, LS: #46 C.Peoples)",401752953203,14,0
48,Louisiana Tech,Q2 12:4,1,10,Kickoff,65,21,(12:11) #98 R.Harris kickoff 62 yards to the LAT03 #4 C.Thevenin return 21 yards to the LAT24 (#33 G.Jones),401752953210,14,0
49,Louisiana Tech,Q2 11:57,1,10,Pass Incompletion,24,0,(12:03) No Huddle-Shotgun #7 E.Bullock pass incomplete short left to #15 D.Pierro thrown to LAT30 broken up by #5 J.Colson,401752953215,0,14
50,Louisiana Tech,Q2 11:54,2,10,Pass Incompletion,24,0,(11:56) No Huddle-Shotgun #7 E.Bullock pass incomplete short middle to #18 M.Jackson thrown to LAT30 PENALTY LAT Illegal Formation declined,401752953218,0,14
51,Louisiana Tech,Q2 11:44,3,10,Pass Reception,24,14,"(11:53) No Huddle-Shotgun #7 E.Bullock pass complete short middle to #84 E.Finley caught at LAT30, for 14 yards to the LAT38 (#28 K.Peterson), 1ST DOWN",401752953222,0,14
