,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
16,Louisiana Tech,Q1 10:24,2,10,Pass Reception,40,2,Blake Baker pass complete to Jalen Mickens for 2 yds to the LT 42,401757272101897501,0,0
17,Louisiana Tech,Q1 9:55,3,8,Penalty,42,11,"(10:00) No Huddle-Shotgun Baker,Blake pass incomplete short middle to Singleton Jr.,Marques thrown to UTEP40 broken up by Smith,Xavier, 1ST DOWN, PENALTY UTEP Pass Interference (Content,Justin) 11 yard from LATECH42 to UTEP47, 1ST DOWN. NO PLAY.",401757272101904402,0,0
18,Louisiana Tech,Q1 9:49,1,10,Rush,53,5,Blake Baker run for 5 yds to the UTEP 42,401757272101905001,0,0
19,Louisiana Tech,Q1 9:13,2,5,Rush,58,0,Blake Baker run for no gain to the UTEP 42,401757272101908601,0,0
20,Louisiana Tech,Q1 8:38,3,5,Pass Reception,58,5,Blake Baker pass complete to Marques Singleton Jr. for 5 yds to the UTEP 37 for a 1ST down,401757272101916101,0,0
21,Louisiana Tech,Q1 8:10,1,10,Pass Incompletion,63,0,Blake Baker pass incomplete to Devin Gandy,401757272101918901,0,0
22,Louisiana Tech,Q1 7:57,2,10,Pass Reception,63,10,Blake Baker pass complete to Dedrick Latulas for 10 yds to the UTEP 27 for a 1ST down,401757272101924201,0,0
23,Louisiana Tech,Q1 7:18,1,10,Rush,73,8,Blake Baker run for 8 yds to the UTEP 19,401757272101928101,0,0
24,Louisiana Tech,Q1 6:59,2,2,Penalty,81,14,"(07:03) No Huddle-Shotgun Baker,Blake pass incomplete short middle to Gandy,Devin thrown to UTEP02, 1ST DOWN, PENALTY UTEP Pass Interference (Campbell,Neil) 14 yards from UTEP19 to UTEP05, 1ST DOWN. NO PLAY.",401757272101934002,0,0
25,Louisiana Tech,Q1 6:54,1,5,Rush,95,0,Omiri Wiggins run for no gain to the UTEP 5,401757272101934501,0,0
26,Louisiana Tech,Q1 6:14,2,5,Passing Touchdown,95,5,Blake Baker pass complete to Marques Singleton Jr. for 5 yds for a TD (Drew Henderson KICK),401757272101938501,7,0
27,UTEP,Q1 6:14,1,10,Timeout,75,0,"Timeout UTEP, clock 06:14",401757272101938504,0,0
28,UTEP,Q1 6:14,1,10,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401757272101938505,7,0
29,UTEP,Q1 6:14,1,10,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401757272101938505,7,0
30,UTEP,Q1 6:8,1,10,Rush,75,2,Hahsaun Wilson run for 2 yds to the UTEP 27,401757272101939101,0,7
31,UTEP,Q1 5:40,2,8,Pass Incompletion,73,0,Malachi Nelson pass incomplete to Josh Schuchts,401757272101945901,0,7
